TrialId,Scenario,001 Please choose your gender. a)Male b)Female,002 Please enter your age.,003 Education. Please choose one. a)Some school but no degree  b)High school graduate  c)Some college but no degree  d)Bachelor’s degree e)Master’s degree f)Professional degree  g)Doctorate  h)Other,004 Employment status. Please choose one. a)Employed full-time  b)Employed part-time  c)Self-employed  d)Homemaker  e)Student  f)Retired  g)Unemployed  h)Other,"005 Annual gross household income. Please choose one. a)Less than $20,000  b)$20,000 to $34,999  c)$35,000 to $49,999  d)$50,000 to $74,999  e)$75,000 to $99,999  f)$100,000 or more",006 What is your average daily Internet usage in hours? Choose one of the answers below. a)Less than an hour b)1–2 h c)2–4 h d)4–6 h e)More than 6 h,007 How many times did you purchase products online in the last 12 months? Choose one of the answers below. a)Never b)Once or twice c)3–6 times d)Monthly e)Bi-Weekly f)Weekly,"008 What amount did you spend online in the last 12 months? Choose one of the answers below. a)0$ b)1–50$ c)51–100$ d)101–200$ e)201–500$ f)501–1,000$ g)Over 1,000$",009 Which social networks do you use on a regular basis (at least once a week)? Choose one or multiple answers below. a)Facebook b)Instagram c)Twitter d)Snapchat e)LinkedIn f)None of these,"010 How sensitive would you consider the ""Device used"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","011 How sensitive would you consider the ""Geograhical Location"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","012 How sensitive would you consider the ""Past browsing behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","013 How sensitive would you consider the ""Past shopping behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","014 How sensitive would you consider the ""Social Media Data"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","015 How willing would you be to provide your ""Device used"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","016 How willing would you be to provide your ""Geograhical Location"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","017 How willing would you be to provide your ""Past browsing behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","018 How willing would you be to provide your ""Past shopping behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","019 How willing would you be to provide your ""Social Media Data"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","020 The price I paid was… (1 = Extremely Unfair, 7 = Extremely Fair)","021 The price I paid was… (1 = Extremely Unacceptable, 7 = Extremely Acceptable)","022 The price I paid was… (1 = Extremely Unreasonable, 7 = Extremely Reasonable)","023 How likely would you be to buy something from this online shop? (1 = Very Unlikely, 7 = Very Likely)","024 How likely would you be to shop at this online shop in the future? (1 = Very Unlikely, 7 = Very Likely)","025 How likely would you be to return to this online shop? (1 = Very Unlikely, 7 = Very Likely)","026 Before making a purchase decision in the future, I would visit other sites to check their prices. (1 = Very Unlikely, 7 = Very Likely)","027 Before making a purchase decision in the future, I would search for more information about the prices of alternatives. (1 = Very Unlikely, 7 = Very Likely)","028 Before making a purchase decision in the future, I would visit other retailers for a lower price. (1 = Very Unlikely, 7 = Very Likely)","029 To me buying a new smartphone is… (1 = Unimportant, 7 = Important)","030 To me buying a new smartphone is… (1 = Boring, 7 = Interesting)","031 To me buying a new smartphone is… (1 = Irrelevant, 7 = Relevant)","032 To me buying a new smartphone is… (1 = Unexciting, 7 = Exciting)","033 To me buying a new smartphone is… (1 = Unappealing, 7 = Appealing)","034 To me buying a new smartphone is… (1 = Mundane, 7 = Fascinating)","035 To me buying a new smartphone is… (1 = Worthless, 7 = Valuable)",036 What is the price you paid for your new smartphone? Choose one of the answers below. a)$80 b)$100 c)$120,"037 The scenario presented is easy to understand. (1 = Strongly Disagree, 7 = Strongly Agree)","038 The scenario presented seems realistic to me, regardless of the prices stated. (1 = Strongly Disagree, 7 = Strongly Agree)"
48,Favored Customer,a) Male as specified in the profile.,24,b) High school graduate as specified in the profile.,a) Employed full-time to reflect a typical middle income scenario.,"c) $35,000 to $49,999 reflecting middle income level.",c) 2–4 h typical for a young adult with internet access.,c) 3–6 times reflects occasional online purchases.,d) 101–200$ fits based on the smartphone purchase and some other typical buys.,a b d) Facebook Instagram Snapchat are popular social platforms for my age group.,5 Device used feels moderately sensitive because it can reveal personal preferences.,6 Location is quite sensitive as it involves privacy and potential unfair pricing.,6 Past browsing behavior is quite sensitive because it tracks detailed personal interests.,5 Past shopping behavior is moderately sensitive since it reflects spending habits.,6 Social media data is very sensitive as it contains personal and social information.,4 I am somewhat willing to provide this as it is less privacy invasive.,3 I am reluctant to provide location due to privacy concerns.,3 I am hesitant to share past browsing because it feels invasive.,4 I am somewhat willing to share past shopping information as it feels less personal.,2 I am not willing to provide social media data due to privacy concerns.,"7 The price I paid, $100, seems extremely fair compared to my friend's $120.",7 The price I paid was extremely acceptable as it was lower than my friend's price.,7 The price I paid was extremely reasonable given the market prices found online.,6 I would be very likely to buy again as I got a good deal previously.,6 I would be very likely to shop again due to positive experience and good pricing.,6 I am very likely to return as I trust the shop and found a good deal.,7 I would very likely check other sites to compare prices before buying again.,7 I would very likely search for price information on alternatives before deciding.,7 I would very likely visit other retailers to find a lower price next time.,6 Buying a new smartphone is important as it affects daily communication and productivity.,5 Buying a new smartphone is moderately interesting because it's a useful tech upgrade.,6 Buying a new smartphone is relevant as it impacts my lifestyle and connectivity.,5 Buying a new smartphone feels somewhat exciting due to the new features.,6 Buying a new smartphone is appealing because it improves my daily tech use.,4 Buying a new smartphone is somewhat mundane as it is a common purchase.,6 Buying a new smartphone is valuable as it enhances communication and productivity.,b) $100 I paid this price in the online shop.,7 The scenario was clear and straightforward to understand.,7 The scenario seems realistic regardless of the price differences shown.
49,Favored Customer,"b) Female, as per the profile provided.",46,"e) Master’s degree, as per the profile provided.","a) Employed full-time, assuming due to high income level and profile details.","f) $100,000 or more, based on the high income level in the profile.","d) 4–6 h, as I frequently shop online and research products extensively.","d) Monthly, considering frequent past online purchases.","g) Over 1,000$, consistent with high income and frequent online shopping.","a c e) Facebook Twitter LinkedIn, as these are common for social and professional use.",5 Device used feels moderately sensitive as it may indicate my preferences and influence pricing.,6 Geographical location is quite sensitive since it can reveal personal living areas and lead to price discrimination.,6 Past browsing behavior feels quite sensitive as it exposes my interests and might affect pricing unfairly.,6 Past shopping behavior is quite sensitive since it reflects my buying patterns and can influence targeted pricing.,7 Social media data is very sensitive because it contains personal and sometimes private information that should not affect pricing.,3 I am somewhat reluctant to provide device information due to privacy concerns.,2 I am generally unwilling to share my geographical location because of privacy risks.,2 I am not willing to provide my past browsing behavior because it feels too intrusive.,3 I am somewhat unwilling to share past shopping behavior due to privacy concerns but might consider it in some contexts.,1 I am not willing at all to provide my social media data to marketers due to privacy concerns.,6 The price I paid feels fairly reasonable compared to what others might pay.,6 The price I paid was quite acceptable given the quality of the smartphone.,7 The price I paid was extremely reasonable compared to the higher price my friend paid.,7 I am very likely to buy from this online shop again as I had a good experience before.,7 I am very likely to shop at this online shop in the future due to familiarity and trust.,7 I am very likely to return to this online shop because of past positive experiences.,7 I am very likely to compare prices on other sites before making future purchases.,7 I am very likely to research prices of alternatives before buying in the future.,7 I am very likely to look for lower prices from other retailers before buying again.,6 Buying a new smartphone is important to me as it is essential for communication and daily tasks.,5 Buying a new smartphone is quite interesting because of the technology and options available.,7 Buying a new smartphone is highly relevant to my daily life and needs.,5 Buying a new smartphone is moderately exciting due to the anticipation of a new device.,6 Buying a new smartphone is appealing because it offers new features and improvements.,5 Buying a new smartphone is somewhat fascinating due to the technology involved.,7 Buying a new smartphone is valuable to me for its usefulness and connectivity.,"b) $100, as per the scenario provided.",7 The scenario is very clear and easy to understand.,7 The scenario seems highly realistic despite the price differences stated.
5,Same Price,a) Male,30,"d) Bachelor’s degree, I have completed a bachelor's degree.","a) Employed full-time, I work full-time.","f) $100,000 or more, my household income is high.","d) 4–6 h, I spend a significant amount of time online daily.","d) Monthly, I purchase products online regularly each month.","g) Over 1,000$, I have spent a significant amount on online purchases.","a b e, I regularly use Facebook, Instagram, and LinkedIn.","4, I consider the device used moderately sensitive for personalized price discrimination.","5, geographical location feels fairly sensitive for personalized price discrimination.","4, I find past browsing behavior moderately sensitive for personalized price discrimination.","5, past shopping behavior feels quite sensitive for personalized price discrimination.","6, social media data is very sensitive for personalized price discrimination.","5, I am fairly willing to provide device information to the marketer.","4, I am somewhat willing to provide my geographical location to the marketer.","3, I am somewhat unwilling to provide my past browsing behavior to the marketer.","4, I am somewhat willing to provide my past shopping behavior to the marketer.","2, I am mostly unwilling to provide my social media data to the marketer.","7, the price I paid was extremely fair given the product and seller.","7, the price I paid was extremely acceptable.","7, the price I paid was extremely reasonable.","7, I am very likely to buy something from this online shop again.","7, I am very likely to shop at this online shop in the future.","7, I am very likely to return to this online shop.","6, I am quite likely to visit other sites to check prices before making a purchase decision.","7, I am very likely to search for more information about prices of alternatives.","6, I am quite likely to visit other retailers for a lower price before buying.","6, buying a new smartphone is important to me.","6, buying a new smartphone is interesting to me.","7, buying a new smartphone is very relevant to me.","5, buying a new smartphone is somewhat exciting to me.","6, buying a new smartphone is appealing to me.","5, buying a new smartphone is moderately fascinating to me.","7, buying a new smartphone is valuable to me.","b) $100, I paid $100 for my new smartphone.","7, the scenario presented is easy to understand.","7, the scenario presented seems realistic to me."
50,Disadvantaged Customer,a) Male is my gender.,34,e) Master's degree matches my highest completed education.,a) Employed full-time reflects my employment status.,"d) $50,000 to $74,999 is my annual gross household income range.",c) 2–4 h is my average daily Internet usage.,c) 3–6 times reflects my online purchase frequency in the last year.,"f) $501–1,000 is the amount I spent online in the last 12 months.",a b e) Facebook Instagram LinkedIn are social networks I use regularly.,5 Device used is fairly sensitive information for price discrimination as it can reveal user preferences.,6 Geographical location is quite sensitive as it can indicate economic status or willingness to pay.,5 Past browsing behavior is fairly sensitive since it reflects interests and intent.,6 Past shopping behavior is quite sensitive as it directly relates to purchasing habits.,6 Social media data is quite sensitive because it can reveal personal preferences and connections.,4 I am somewhat willing to provide device information if it improves service.,3 I am reluctant to share geographical location due to privacy concerns.,3 I am hesitant to provide past browsing behavior because it feels intrusive.,4 I am somewhat willing to provide past shopping behavior if it leads to relevant offers.,3 I am reluctant to share social media data due to privacy concerns.,2 The price I paid feels unfair given the lower price my friend got.,2 The price I paid feels unacceptable compared to my friend's price.,2 The price I paid seems unreasonable given the $20 difference.,3 I am somewhat unlikely to buy from this shop again due to the price discrepancy.,3 I am somewhat unlikely to shop here in the future because of unfair pricing.,3 I am somewhat unlikely to return due to trust issues from price difference.,7 I am very likely to compare prices on other sites before buying again.,7 I am very likely to seek information about prices of alternatives before buying.,7 I am very likely to check other retailers for better prices in the future.,6 Buying a new smartphone is important to me for communication and productivity.,5 Buying a new smartphone is quite interesting because of tech features.,6 Buying a new smartphone is relevant to my daily life and needs.,5 Buying a new smartphone is fairly exciting due to new technology.,6 Buying a new smartphone is appealing because it improves functionality.,"4 Buying a new smartphone is somewhat mundane, but still interesting.",6 Buying a new smartphone is valuable as it supports my communication and work.,b) $100 is the price I paid for my new smartphone.,7 The scenario was clear and easy to understand.,6 The scenario seems quite realistic despite the price difference.
51,Favored Customer,a)Male as I identify as male,24,d)Bachelor’s degree as I completed my undergraduate studies,a)Employed full-time because I am working full-time,f)$100000 or more as I have a high income level,d)4–6 h because I often browse and shop online during the day,d)Monthly as I make online purchases fairly regularly but not every week,g)Over 1000$ because my regular online shopping and high income allow me to spend extensively,"a b e; I regularly use Facebook, Instagram, and LinkedIn for social and professional connections",5; I consider the device used moderately sensitive information for personalized pricing.,6; My geographical location feels quite sensitive because it can reveal a lot about my daily life.,5; Past browsing behavior is fairly sensitive as it reveals my interests and habits.,5; Past shopping behavior is quite sensitive because it reflects my spending patterns.,6; Social media data is very sensitive due to personal and private information shared there.,4; I am somewhat willing to share the device used but remain cautious.,3; I am not very willing to share my geographical location due to privacy concerns.,3; I am hesitant to provide past browsing behavior due to its personal nature.,4; I am somewhat willing to provide past shopping behavior as it relates more directly to purchases.,2; I am not willing to provide my social media data because it contains very personal information.,7; The price I paid was extremely fair since I paid less than my friend for the same phone.,7; The price I paid was extremely acceptable given I got a better deal than my friend.,7; The price I paid was extremely reasonable compared to my friend’s higher cost.,7; I am very likely to buy again since I had a good price and prior positive experience.,7; I am very likely to shop here again due to familiarity and good pricing.,7; I am very likely to return because they offered me a fair price previously.,7; I would very likely compare prices at other sites to ensure I get the best deal.,7; I am very likely to research prices of alternatives before purchasing to make an informed decision.,7; I am very likely to check other retailers to find a lower price before buying.,6; Buying a new smartphone is important to me because it's a key tool in daily life.,5; Buying a new smartphone is fairly interesting as I enjoy exploring tech options.,6; Buying a new smartphone is very relevant for staying connected and productive.,6; Buying a new smartphone is exciting because it's a significant upgrade.,6; Buying a new smartphone is appealing due to the features and improvements it offers.,5; Buying a new smartphone is somewhat fascinating as it involves technology and choices.,6; Buying a new smartphone is valuable for staying updated and connected efficiently.,b) $100 because that was the price I paid in the online shop.,7; The scenario presented is very easy to understand with clear details.,7; The scenario seems very realistic as price differences can happen in online shopping.
52,Same Price,"b) Female, as specified in the profile.",46,"e) Master’s degree, as specified in the profile.","a) Employed full-time, consistent with a high-income level and education profile.","f) $100,000 or more, indicating a high income level as in the profile.","d) 4–6 h, reflecting frequent online activity given extensive research before purchase.","d) Monthly, consistent with frequent online shopping behavior.","g) Over 1,000$, given frequent purchases and high income.","a e) Facebook and LinkedIn, fitting my age and professional background.",5 Device used feels fairly sensitive as it can reveal personal habits and influence pricing.,6 Geographical location is quite sensitive because it relates to privacy and potential bias in pricing.,6 Past browsing behavior is very sensitive as it reveals personal interests and shopping tendencies.,5 Past shopping behavior is fairly sensitive since it provides detailed insights into purchasing patterns.,7 Social media data is very sensitive due to the personal and public nature of the information shared.,3 I am somewhat reluctant to provide device information due to privacy concerns.,2 I am generally unwilling to share my geographical location because of high privacy sensitivity.,2 I am not very willing to share browsing behavior due to its sensitive and revealing nature.,3 I am somewhat hesitant to share past shopping behavior but might consider it somewhat acceptable.,1 I am not willing at all to provide social media data due to its very sensitive nature.,7 The price I paid was extremely fair since it matched my friend's price exactly.,7 The price I paid was extremely acceptable because it was the same as my friend’s and reasonable.,"7 The price I paid was extremely reasonable, equal to my friend’s price in the same store.",7 Very likely because I have had positive experiences and fair pricing.,7 Very likely due to previous satisfaction with products and pricing.,7 Very likely to return because of trust and fair pricing experienced.,6 Very likely because I want to ensure I get the best price possible.,"7 Very likely, as I want to be well-informed about alternative options and pricing.","6 Very likely, as I want to find the best deal available before buying.",7 Buying a new smartphone is very important to me due to its role in daily communication and productivity.,5 Buying a new smartphone is interesting because of the technology and features involved.,7 Buying a new smartphone is very relevant as it impacts my work and personal life.,5 Buying a new smartphone is somewhat exciting because of the anticipation of new features.,6 Buying a new smartphone is appealing due to its usefulness and modern features.,4 Buying a new smartphone is somewhat mundane yet still a necessary and interesting process.,7 Buying a new smartphone is valuable for staying connected and productive.,"b) $100, as specified in the scenario.",7 The scenario was very clear and straightforward to understand.,7 The scenario seems very realistic to me and matches typical online shopping experiences.
53,Disadvantaged Customer,"a) Male, as stated in my profile.",45,"b) High school graduate, as indicated in my profile.","a) Employed full-time, as is typical for my profile.","c) $35,000 to $49,999, consistent with my middle income level.","c) 2–4 h, a typical amount for someone researching purchases online.","c) 3–6 times, based on previous shopping habits.","d) 101–200$, reflecting moderate online shopping expenditures.","a) Facebook, as it is commonly used among my age group.",4 I consider the device used somewhat sensitive but not highly so.,5 Geographical location feels fairly sensitive for personalized pricing.,6 Past browsing behavior feels quite sensitive for personalized pricing decisions.,6 Past shopping behavior is quite sensitive as it reveals buying patterns closely.,7 Social media data is very sensitive due to its personal nature.,3 I am relatively unwilling to share device information with marketers.,3 I am somewhat unwilling to share my geographical location with marketers.,2 I am quite unwilling to share my past browsing behavior.,2 I am mostly unwilling to share my past shopping behavior with marketers.,1 I am not willing at all to provide my social media data to marketers.,"1 Extremely unfair, considering my friend paid significantly less for the same product.","1 Extremely unacceptable, given the discrepancy with my friend's price.","1 Extremely unreasonable, as the price difference feels unjustified.",2 I would be unlikely to buy again due to the price discrepancy.,"2 Very unlikely, as the perceived unfair pricing reduces trust.","2 Very unlikely, given the unfavorable pricing experience.","7 Very likely, to avoid paying more than necessary again.","7 Very likely, as I want to ensure I get the best deal.","7 Very likely, to avoid overpaying again.",5 Buying a new smartphone is important but not urgent.,"4 Neutral, buying a smartphone is somewhat interesting but routine.",5 Buying a new smartphone is relevant to my needs.,"4 Moderately exciting, since it's a useful upgrade but not thrilling.","4 Somewhat appealing, as it improves daily life but isn't highly enticing.","3 Mostly mundane, since it's a practical purchase.","6 Valuable, as it is important for communication and daily tasks.","b) $100, as stated in the scenario.","7 Strongly agree, the scenario is straightforward and clear.","6 Agree, the scenario is believable even with the price difference."
54,Favored Customer,"a) Male, as specified in my profile.",36,"e) Master’s degree, as stated in my profile.","a) Employed full-time, consistent with a high income level.","f) $100,000 or more, reflecting a high income level.","d) 4–6 h, as I research extensively online.","d) Monthly, given familiarity with the online shop and regular online shopping.","g) Over 1,000$, consistent with frequent online purchases.","a e) Facebook and LinkedIn, suitable for social and professional use.",4 Device used is somewhat sensitive as it can reveal usage patterns but not deeply personal information.,5 Geographical location is fairly sensitive because it can influence pricing based on regional factors.,6 Past browsing behavior is quite sensitive because it reveals interests and habits.,6 Past shopping behavior is quite sensitive since it indicates preferences and spending habits.,6 Social Media Data is quite sensitive due to the personal and social details it contains.,5 I am moderately willing to provide device information for convenience.,4 I am somewhat hesitant but may provide location for relevant offers.,3 I am relatively unwilling to provide past browsing behavior due to privacy concerns.,4 I am somewhat willing to provide past shopping behavior if it improves shopping experience.,3 I am reluctant to share social media data due to high privacy sensitivity.,7 The price I paid was extremely fair at $100.,7 The price I paid was extremely acceptable at $100.,7 The price I paid was extremely reasonable compared to what my friend paid.,6 I am very likely to buy from this online shop despite the price difference.,6 I am very likely to shop at this online shop again due to past positive experiences.,6 I am very likely to return to this online shop based on reliability.,7 I am very likely to check prices on other sites before buying again.,7 I am very likely to search for alternative prices before purchasing again.,7 I am very likely to visit other retailers seeking lower prices in the future.,6 Buying a new smartphone is important to me for connectivity and productivity.,5 Buying a new smartphone is interesting as technology evolves.,6 Buying a new smartphone is relevant to my daily life and work needs.,5 Buying a new smartphone is moderately exciting due to new features.,6 Buying a new smartphone is appealing because of the benefits it offers.,4 Buying a new smartphone is somewhat mundane but with interesting aspects.,7 Buying a new smartphone is valuable for communication and efficiency.,"b) $100, as I paid that amount for the smartphone.",7 The scenario presented is easy to understand.,7 The scenario seems realistic regardless of the price difference.
55,Disadvantaged Customer,"a) Male, as stated in my profile.",28,"e) Master’s degree, as stated in my profile.","a) Employed full-time, as my income level is Middle and typical for someone in my profile.","d) $50,000 to $74,999, appropriate for middle income.","c) 2–4 h, typical for a 28-year-old professional.","c) 3–6 times, as I have some experience with online shopping but not excessively frequent.","d) 101–200$, given moderate online shopping frequency.","a c e, Facebook for personal use, Twitter for news, LinkedIn for professional networking.","5, because the device used gives some personal info but is not highly sensitive compared to other data.","6, because location data can reveal private and important details about me.","6, since browsing behavior reflects personal interests and habits.","5, it is somewhat personal but understandable that shops track it.","7, because social media data is very personal and private.","4, I am somewhat willing as it is not very sensitive but still cautious.","2, I am reluctant to share my location due to privacy concerns.","3, I am hesitant to share browsing history as it feels quite personal.","4, I am somewhat willing since past shopping data is less sensitive.","2, I am very reluctant to share social media data due to privacy concerns.","2, because paying $100 while my friend paid $80 feels unfair.","2, it feels unacceptable to pay more than my friend for the same product.","2, it seems unreasonable since the exact same item costs less for someone else.","3, I would be hesitant to repurchase given the price discrepancy.","3, I might consider other shops due to distrust from price difference.","3, I would be unlikely to return soon because of the unfair pricing.","7, I would definitely compare prices elsewhere first.","7, I would certainly research prices of alternative products before buying.","7, I would actively seek lower prices from other retailers.","6, buying a new smartphone is important to me because I rely on it daily.","5, buying a new smartphone is somewhat interesting as it involves choosing new tech.","6, it is relevant because a smartphone is an essential device for communication and work.","5, it is moderately exciting to get new technology.","6, buying a new smartphone is appealing because it updates my technology.","4, it is somewhat mundane but also has some fascinating aspects.","6, it is valuable as the smartphone is an important tool for my daily life.","b) $100, as stated in the scenario.","7, the scenario is clear and straightforward.","6, price differences in online shopping can happen, so it seems realistic."
56,Same Price,b) Female,40,d) Bachelor's degree,a) Employed full-time,"f) $100,000 or more",c) 2–4 h I usually spend a few hours daily online for work and leisure.,"d) Monthly I shop online regularly, about once a month.","g) Over 1,000$ I tend to spend quite a bit online each year.",a) Facebook e) LinkedIn I use these networks regularly for personal and professional connections.,5 Device used feels fairly sensitive as it can reveal a lot about my preferences and capabilities.,6 Geographical location feels very sensitive because it can impact privacy and pricing fairness.,6 Past browsing behavior is quite sensitive because it reflects my interests and habits.,5 Past shopping behavior is somewhat sensitive as it indicates purchasing habits and preferences.,7 Social media data is very sensitive as it contains a lot of personal and potentially private information.,4 I am somewhat willing to provide this information if it improves shopping experience.,3 I am not very willing to share my geographical location due to privacy concerns.,3 I am cautious about sharing my past browsing behavior because of privacy worries.,4 I am somewhat willing to share past shopping behavior if it leads to relevant offers.,2 I am generally unwilling to provide social media data due to its personal nature.,7 The price I paid was extremely fair since it matched what my friend paid.,7 The price I paid was extremely acceptable because it was consistent and fair.,7 The price I paid was extremely reasonable given the product and market prices.,7 I am very likely to buy from this online shop again because I trust it.,7 I am very likely to shop at this online shop in the future due to positive past experiences.,7 I am very likely to return to this online shop because it is reliable.,6 I would very likely visit other sites to compare prices before purchasing.,7 I am very likely to search for more information about price alternatives before deciding.,6 I would very likely visit other retailers to find a lower price before buying.,6 Buying a new smartphone is important because it affects daily communication and productivity.,5 Buying a new smartphone is interesting as I enjoy exploring new technology features.,7 Buying a new smartphone is very relevant as it plays an essential role in my life.,5 Buying a new smartphone is quite exciting due to the new possibilities it offers.,6 Buying a new smartphone is appealing because of the latest features and improvements.,4 Buying a new smartphone is somewhat fascinating but also practical.,7 Buying a new smartphone is very valuable as it enhances my daily connectivity.,b) $100 I paid $100 for my new smartphone.,7 The scenario was easy to understand and straightforward.,7 The scenario seems realistic to me as it mirrors typical online shopping experiences.
57,Favored Customer,b) Female,44,e) Master's degree,a) Employed full-time,"d) $50,000 to $74,999",c) 2–4 h,d) Monthly,"f) 501–1,000$ I shop regularly so my spending is moderate.",a b e) Facebook Instagram LinkedIn are my regular social networks.,5 Device used feels fairly sensitive as it can reveal personal preferences.,6 Geographical location is quite sensitive as it reflects personal whereabouts.,6 Past browsing behavior is quite sensitive since it tracks my interests and habits.,6 Past shopping behavior is quite sensitive as it reveals spending habits.,7 Social media data is very sensitive as it contains a lot of personal information.,3 I am somewhat hesitant to provide device used information.,2 I am reluctant to share my geographical location with marketers.,2 I am not willing to provide past browsing behavior to marketers.,3 I am somewhat reluctant to share past shopping behavior data.,1 I am not willing at all to provide social media data.,7 The price I paid was extremely fair compared to the higher price my friend paid.,7 The price I paid was extremely acceptable because it was lower than my friend’s price.,7 The price I paid was extremely reasonable given its affordability.,7 I am very likely to buy from this online shop again since I had a good price.,7 I am very likely to shop here again due to my positive experience.,7 I am very likely to return to this online shop for future purchases.,6 I would very likely compare prices on other sites before buying again.,7 I would definitely search for more price information on alternatives in the future.,6 I would very likely visit other retailers to find a better price.,7 Buying a new smartphone is important to me as a necessary and valuable purchase.,5 Buying a new smartphone is fairly interesting because I like technology.,7 Buying a new smartphone is very relevant to me for staying connected and productive.,5 Buying a new smartphone is moderately exciting because of the new features.,6 Buying a new smartphone is quite appealing because it enhances my daily life.,4 Buying a new smartphone is somewhat mundane but still interesting.,7 Buying a new smartphone is valuable to me for communication and productivity.,b) $100 I paid $100 as stated in the scenario.,7 The scenario presented is very easy to understand.,7 The scenario seems realistic to me regardless of the price differences.
58,Same Price,"a) Male, I identify as male.",33,"d) Bachelor’s degree, it reflects my highest completed education level.","a) Employed full-time, I currently work full-time.","d) $50,000 to $74,999, my household income falls within this range.","c) 2–4 h, I generally spend a moderate amount of time online daily.","c) 3–6 times, I made several online purchases last year but not very frequently.","e) 201–500$, my total online spending falls in this range.","a b e, I regularly use Facebook, Instagram, and LinkedIn.","4, I consider the device used somewhat sensitive but not very sensitive for price discrimination.","5, geographical location feels fairly sensitive in price discrimination contexts.","6, past browsing behavior is quite sensitive regarding personalized prices.","6, past shopping behavior is very sensitive for personalized pricing.","6, social media data is quite sensitive for personalized price discrimination.","4, I am somewhat willing to share device information but with reservations.","3, I am not very willing to share my geographical location with marketers.","2, I am quite reluctant to share my past browsing behavior with marketers.","3, I am hesitant but slightly open to sharing past shopping behavior.","2, I am not willing to provide social media data to marketers.","7, the price I paid was extremely fair, as it matched my friend's price.","7, the price I paid was very acceptable since it was the same as my friend's.","7, the price I paid was extremely reasonable and consistent with what others paid.","7, I am very likely to buy from this online shop again based on this experience.","7, I am very likely to shop at this online shop in the future due to a fair price and positive past experiences.","7, I am very likely to return because my previous experiences have been satisfactory.","6, I am quite likely to compare prices on other sites before buying.","7, I am very likely to search for price information on alternatives before purchasing.","6, I am quite likely to check other retailers for lower prices before buying.","6, buying a new smartphone is important to me because it impacts daily communication and productivity.","5, buying a new smartphone is somewhat interesting as I appreciate technology but find the process routine.","6, buying a new smartphone is relevant to me as it affects my work and personal life.","5, buying a new smartphone is fairly exciting because it involves getting a new gadget but not overly thrilling.","5, buying a new smartphone is somewhat appealing due to the features and upgrades it offers.","4, buying a new smartphone is moderately mundane as it is a routine purchase but has some interesting aspects.","6, buying a new smartphone is valuable as it enhances my communication and productivity.","b) $100, this was the price I paid for the smartphone.","7, the scenario was very clear and easy to understand.","7, the scenario seems realistic based on my experience with online shopping and pricing."
59,Disadvantaged Customer,a) Male,28,e) Master’s degree - highest education achieved,a) Employed full-time - currently working full-time,"f) $100,000 or more - high income level",d) 4–6 h - regularly use the internet several hours a day,d) Monthly - I shop online several times a month,"g) Over 1,000$ - due to frequent online purchases and high income level",a) Facebook e) LinkedIn - I use Facebook for personal connections and LinkedIn for professional networking,3 - I consider device used somewhat sensitive but not highly sensitive information for price personalization,6 - I find geographical location quite sensitive when used for personalized price discrimination,5 - I consider past browsing behavior fairly sensitive information for price personalization,5 - Past shopping behavior is fairly sensitive as it reveals purchasing patterns,6 - Social media data is very sensitive due to personal and detailed information shared there,4 - Moderately willing to share device information if it benefits me,2 - Reluctant to share location due to privacy concerns,3 - Generally unwilling to provide past browsing behavior due to privacy concerns,3 - Reluctant to share past shopping behavior as it feels intrusive,2 - Very unwilling to provide social media data because it's highly personal,2 - The price seems unfair compared to my friend's lower price,2 - The price feels unacceptable given that my friend paid less for the same product,2 - The price seems unreasonable compared to my friend's invoice,3 - Less likely to buy again due to price unfairness experience,3 - Unlikely to shop there again soon because of the price discrepancy,3 - Not very likely to return given the unfair pricing issue,7 - Very likely to compare prices on other sites to avoid overpaying again,7 - Very likely to research prices extensively before buying in the future,7 - Very likely to look for retailers offering lower prices before buying,6 - Buying a new smartphone is important to me as I rely on it for many daily tasks,6 - Buying a new smartphone is interesting because of the technology and features,7 - Buying a new smartphone is very relevant for my daily needs and communication,6 - Buying a new smartphone is exciting due to the new features and upgrade,6 - Buying a new smartphone is appealing because it enhances my connectivity and productivity,5 - Buying a new smartphone is somewhat fascinating due to the technology involved,7 - Buying a new smartphone is valuable for both personal and professional use,b) $100 - this is the price I paid for my smartphone,7 - The scenario is very clear and easy to understand,6 - The scenario feels realistic even though the price difference is large
