TrialId,Scenario,001 Please choose your gender. a)Male b)Female,002 Please enter your age.,003 Education. Please choose one. a)Some school but no degree  b)High school graduate  c)Some college but no degree  d)Bachelor’s degree e)Master’s degree f)Professional degree  g)Doctorate  h)Other,004 Employment status. Please choose one. a)Employed full-time  b)Employed part-time  c)Self-employed  d)Homemaker  e)Student  f)Retired  g)Unemployed  h)Other,"005 Annual gross household income. Please choose one. a)Less than $20,000  b)$20,000 to $34,999  c)$35,000 to $49,999  d)$50,000 to $74,999  e)$75,000 to $99,999  f)$100,000 or more",006 What is your average daily Internet usage in hours? Choose one of the answers below. a)Less than an hour b)1–2 h c)2–4 h d)4–6 h e)More than 6 h,007 How many times did you purchase products online in the last 12 months? Choose one of the answers below. a)Never b)Once or twice c)3–6 times d)Monthly e)Bi-Weekly (only in Study 2) f)Weekly,"008 What amount did you spend online in the last 12 months? Choose one of the answers below. a)0$ b)1–50$ c)51–100$ d)101–200$ e)201–500$ f)501–1,000$ g)Over 1,000$",009 Which social networks do you use on a regular basis (at least once a week)? Choose one or multiple answers below. a)Facebook b)Instagram c)Twitter d)Snapchat e)LinkedIn f)None of these,"010 How sensitive would you consider the ""Device used"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","011 How sensitive would you consider the ""Geograhical Location"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","012 How sensitive would you consider the ""Past browsing behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","013 How sensitive would you consider the ""Past shopping behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","014 How sensitive would you consider the ""Social Media Data"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","015 How willing would you be to provide your ""Device used"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","016 How willing would you be to provide your ""Geograhical Location"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","017 How willing would you be to provide your ""Past browsing behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","018 How willing would you be to provide your ""Past shopping behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","019 How willing would you be to provide your ""Social Media Data"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","020 The price I paid was… (1 = Extremely Unfair, 7 = Extremely Fair)","021 The price I paid was… (1 = Extremely Unacceptable, 7 = Extremely Acceptable)","022 The price I paid was… (1 = Extremely Unreasonable, 7 = Extremely Reasonable)","023 How likely would you be to buy something from this online shop? (1 = Very Unlikely, 7 = Very Likely)","024 How likely would you be to shop at this online shop in the future? (1 = Very Unlikely, 7 = Very Likely)","025 How likely would you be to return to this online shop? (1 = Very Unlikely, 7 = Very Likely)","026 Before making a purchase decision in the future, I would visit other sites to check their prices. (1 = Very Unlikely, 7 = Very Likely)","027 Before making a purchase decision in the future, I would search for more information about the prices of alternatives. (1 = Very Unlikely, 7 = Very Likely)","028 Before making a purchase decision in the future, I would visit other retailers for a lower price. (1 = Very Unlikely, 7 = Very Likely)","029 To me buying a new smartphone is… (1 = Unimportant, 7 = Important)","030 To me buying a new smartphone is… (1 = Boring, 7 = Interesting)","031 To me buying a new smartphone is… (1 = Irrelevant, 7 = Relevant)","032 To me buying a new smartphone is… (1 = Unexciting, 7 = Exciting)","033 To me buying a new smartphone is… (1 = Unappealing, 7 = Appealing)","034 To me buying a new smartphone is… (1 = Mundane, 7 = Fascinating)","035 To me buying a new smartphone is… (1 = Worthless, 7 = Valuable)",036 What is the price you paid for your new smartphone? Choose one of the answers below. a)$80 b)$100 c)$120,"037 The scenario presented is easy to understand. (1 = Strongly Disagree, 7 = Strongly Agree)","038 The scenario presented seems realistic to me, regardless of the prices stated. (1 = Strongly Disagree, 7 = Strongly Agree)"
53,Disadvantaged Customer,"a) Male, as per the earlier explanation of my gender score.",57,"e) Master’s degree, reflecting my high education level indicated by the score 89.","b) Employed part-time, consistent with the employment score of 14 reflecting limited work hours.","e) $75,000 to $99,999, matching my moderately high household income score of 68.","c) 2–4 h, this is a typical range reflecting regular but not excessive internet use.","c) 3–6 times, as I shop moderately online throughout the year.","d) 101–200$, reflecting moderate online spending including my recent smartphone purchase.","a b e, I regularly use Facebook, Instagram, and LinkedIn for both social and professional connections.",5 I consider the device used moderately sensitive since it can indicate user preferences but is less private than other data.,6 Location is quite sensitive as it reveals personal whereabouts and affects pricing fairness.,5 Browsing history is moderately sensitive since it shows interests but is commonly collected data.,6 Past shopping behavior feels quite sensitive as it shows spending habits and preferences directly.,6 Social media data is very sensitive because it includes personal thoughts and connections that people expect to stay private.,4 I'm somewhat willing to provide device information since it is less sensitive than other data.,3 I'm hesitant to provide my location due to privacy concerns despite potential benefits.,4 I'm moderately willing because browsing data is commonly shared but still personal.,3 I am somewhat unwilling to share past shopping behavior as it reveals personal spending habits.,2 I am mostly unwilling to share social media data because it feels very personal and private.,2 I consider the price I paid unfair compared to my friend's lower price for the same item.,2 The price I paid feels quite unacceptable given the difference with my friend's price.,2 The price I paid seems unreasonable due to the $20 higher cost than my friend's purchase.,3 I would be somewhat unlikely to buy again from this shop because of the price discrepancy experience.,3 I would be somewhat unlikely to shop there again due to concerns about fairness in pricing.,3 I am somewhat unlikely to return because the price difference has reduced my trust.,7 I am very likely to compare prices on other sites to avoid paying more than necessary.,7 I would definitely look for more price information to make a smarter purchasing decision.,7 I am very likely to visit other retailers to find a lower price before buying.,6 Buying a new smartphone is important to me because it is a significant and useful purchase.,5 Buying a new smartphone is quite interesting since I enjoy choosing technology.,6 Buying a new smartphone is relevant because it impacts daily communication and productivity.,5 Buying a new smartphone is somewhat exciting as it brings new features and upgrades.,5 Buying a new smartphone is fairly appealing due to the technology and potential improvements.,"4 Buying a new smartphone is somewhat mundane but has moments of fascination, especially with new models.",6 Buying a new smartphone is valuable as it supports my daily tasks and communication.,"b) $100, as specified in the scenario that I purchased the smartphone for this price.",7 The scenario was clear and straightforward to understand.,6 The scenario seems realistic as price differences in online shopping are common.
54,Favored Customer,"b) Female, based on the previous explanation of the gender number.",37,"d) Bachelor’s degree, reflecting the medium to high education level I mentioned earlier.","a) Employed full-time, based on the high employment level I described earlier.","f) $100,000 or more, reflecting the relatively high household income level I indicated.","c) 2–4 h, as I use the internet regularly but not excessively.","c) 3–6 times, as I shop online occasionally throughout the year.","e) 201–500$, reflecting my moderate online purchasing habits.","a) Facebook b) Instagram, as I use these platforms regularly to stay connected.",5 I consider the device used somewhat sensitive information for personalized price discrimination.,6 Geographical location feels quite sensitive for personalized price discrimination since it reveals a lot about personal context.,5 Past browsing behavior is moderately sensitive as it reflects interests but is less personal than some other data.,5 Past shopping behavior is moderately sensitive because it reveals buying preferences but not intimate details.,6 Social media data feels quite sensitive because it contains personal and behavioral information.,4 I am somewhat neutral but leaning slightly towards willing to provide device information to marketers.,3 I am somewhat unwilling to provide my geographical location due to privacy concerns.,4 I am somewhat willing but cautious about sharing my past browsing behavior with marketers.,5 I am moderately willing to share past shopping behavior as it feels less invasive.,3 I am reluctant to share social media data due to privacy and personal content concerns.,6 The price I paid ($100) felt mostly fair given the product and my previous experience with the shop.,6 The price I paid was quite acceptable compared to typical market prices.,6 The price I paid was reasonable given the product quality and comparison to others.,7 I am very likely to buy from this online shop again due to previous good experiences.,7 I am very likely to shop at this online shop in the future based on my satisfaction so far.,7 I am very likely to return to this online shop because of its reliability and fair pricing.,7 I am very likely to compare prices on other sites before making future purchases.,7 I am very likely to research alternative prices before deciding on future purchases.,7 I am very likely to check other retailers for better prices before buying again.,5 Buying a new smartphone is important to me because it's a key device in daily life but not a constant priority.,5 Buying a new smartphone is somewhat interesting as it involves choosing features and technology.,6 Buying a new smartphone is relevant because it impacts my communication and productivity.,5 Buying a new smartphone is moderately exciting as it involves new technology and possibilities.,6 Buying a new smartphone is appealing because it upgrades my experience and features.,4 Buying a new smartphone is somewhat mundane but can be fascinating when exploring new features.,6 Buying a new smartphone is valuable as it enhances communication and daily tasks.,"b) $100, as stated in the scenario.",7 The scenario was clear and easy to understand.,"6 The scenario seems quite realistic, as price differences between buyers can happen online."
55,Disadvantaged Customer,a)Male because I related the first number 17 with male gender in the earlier explanation.,42,"d)Bachelor’s degree because I indicated a moderately high education level (63) earlier, which fits best with a Bachelor's degree.",b)Employed part-time because I related the employment number (8) to part-time or freelance work.,"f)$100,000 or more because the income number 91 suggests a higher income bracket.",c)2–4 h because I usually spend a moderate amount of time online browsing and using apps.,c)3–6 times because I shop online occasionally but not very frequently.,d)101–200$ because my moderate frequency of online shopping usually involves small to medium purchases.,"a)Facebook b)Instagram e)LinkedIn because I use these platforms to stay connected with friends, see photos, and network professionally.",5 because I consider the device I use somewhat sensitive information but not extremely private.,6 because geographical location is quite sensitive and can reveal personal details about where I live or work.,"6 because past browsing behavior reveals personal interests and habits, which I find fairly sensitive.","5 because past shopping behavior is somewhat sensitive since it shows my purchasing preferences, but I am less concerned than with browsing behavior.",6 because social media data can provide a lot of personal information and I consider it quite sensitive.,4 because I am somewhat willing to provide device information but I have some privacy concerns.,3 because I am hesitant to share my geographical location due to privacy concerns.,2 because I am quite reluctant to share my browsing history due to privacy and security concerns.,"3 because while I see some benefits to sharing past shopping behavior, I am still cautious about privacy.",2 because I am very reluctant to share my social media data due to privacy and personal security concerns.,2 because paying $100 when my friend paid $80 for the same phone feels quite unfair to me.,2 because paying more than my friend for the same product feels mostly unacceptable.,2 because the higher price compared to my friend's makes the cost seem unreasonable.,"4 because I am somewhat hesitant after seeing the price difference, but I still know the shop from previous purchases.","4 because despite the price difference, I may shop there again but with caution and comparison.",4 because I might return but I would be wary and check prices carefully beforehand.,"7 because after experiencing this price difference, I am very likely to compare prices on other sites before buying.",7 because I want to gather more information to avoid paying a higher price again.,7 because I would be very likely to look for a better deal elsewhere to save money.,6 because buying a smartphone is important to me as it's an essential device for daily communication and activities.,5 because buying a new smartphone is somewhat interesting due to the technology and features involved.,6 because getting a new smartphone is relevant to my lifestyle and communication needs.,5 because purchasing a new smartphone is somewhat exciting as it offers new features and improvements.,6 because buying a new smartphone is appealing to me due to the benefits and enhancements it brings.,4 because buying a new smartphone is somewhat mundane but still has interesting aspects for me.,6 because buying a new smartphone is valuable since it helps me stay connected and productive.,b)$100 because that is the amount I paid as specified in the scenario.,7 because the scenario about paying different prices for the same phone is straightforward and clear.,"6 because price differences in online shopping are common, making the scenario quite realistic."
56,Same Price,"a) Male, as I indicated earlier with the number 12 representing my gender.",47,"e) Master’s degree, as my education level was represented by 83, indicating a high level.","b) Employed part-time, corresponding to the employment score of 29.","d) $50,000 to $74,999, matching the moderate income level indicated by 56.","c) 2–4 h, because I use the internet moderately each day for research and communication.","c) 3–6 times, as I make occasional online purchases throughout the year.","d) 101–200$, considering I bought this $100 smartphone and probably a few small items online.","a) Facebook b) Instagram e) LinkedIn, as I use these platforms regularly for social connection and professional networking.",5 Sensitive because the device used can reveal information about my preferences and might impact pricing strategies.,"6 Geographical location is quite sensitive as it can indicate income levels and living standards, which might affect pricing unfairly.",6 Past browsing behavior is sensitive because it reveals interests and shopping patterns that companies can exploit for pricing.,"6 Because past shopping behavior directly relates to my purchasing habits, making it a sensitive basis for price discrimination.","7 Social media data is very sensitive as it includes personal opinions, connections, and behaviors that should remain private.",3 I am somewhat reluctant to provide device information as it could be used to track and profile me.,2 I am not very willing to share geographical location due to privacy concerns and potential misuse.,2 I am hesitant to share my past browsing behavior because it feels intrusive and reveals too much about my interests.,3 I am somewhat unwilling to provide past shopping behavior as it could lead to price manipulation.,1 I am not willing at all to share my social media data as it is very personal and private.,7 The price I paid was extremely fair since it matched my friend's price of $100 for the same smartphone.,7 The price I paid was extremely acceptable because it was reasonable and consistent with what my friend paid.,7 The price I paid was extremely reasonable since $100 for a smartphone is a good deal and fair compared to others.,7 I am very likely to buy from this online shop because I've had a positive experience and paid a fair price.,7 I am very likely to shop at this online shop in the future because of the fair pricing and good service.,7 I am very likely to return to this online shop due to my positive experience and trust in their prices.,6 I am very likely to compare prices on other sites before making a purchase to ensure a good deal.,7 I am very likely to search for more information about alternative prices before buying to make an informed decision.,6 I am very likely to visit other retailers to find a lower price before making a purchase.,6 Buying a new smartphone is important to me because it affects my daily communication and productivity.,5 Buying a new smartphone is interesting as I enjoy checking new technology and features.,6 Buying a new smartphone is relevant to me because it impacts how I stay connected and manage tasks.,5 Buying a new smartphone is exciting to me as it means getting new technology and potentially better features.,6 Buying a new smartphone is appealing to me because it enhances my daily life and keeps me up to date.,"4 Buying a new smartphone is somewhat fascinating due to tech interest, but also a routine purchase.",7 Buying a new smartphone is valuable as it serves important functions in my life and work.,b) $100 because that was the agreed price for the smartphone I purchased.,7 I strongly agree because the scenario about buying the same smartphone at the same price was clear and straightforward.,7 I strongly agree because it's quite common for friends to buy the same product at the same price from an online shop.
57,Favored Customer,"a) Male, as I previously indicated.",23,"c) Some college but no degree, as I explained before.","a) Employed full-time, as I stated earlier.","f) $100,000 or more, consistent with my previously indicated high household income.","c) 2–4 h, typical for daily browsing and app usage.","c) 3–6 times, I shop online regularly but not too frequently.","e) 201–500$, I buy various products online throughout the year.","a b e) Facebook Instagram and LinkedIn, for social and professional networking.",5 Device used feels quite sensitive for personalized pricing.,6 Geographical location is quite sensitive since it can reveal where I live.,4 Past browsing behavior feels moderately sensitive but less so than location.,4 Past shopping behavior is moderately sensitive information.,5 Social media data feels quite sensitive for personalized pricing.,3 I am somewhat reluctant to provide device information.,2 I am generally unwilling to share my geographical location.,3 I am somewhat hesitant to share past browsing behavior.,4 I am somewhat willing to provide past shopping behavior.,3 I am somewhat reluctant to provide social media data.,6 The price I paid was quite fair compared to typical market prices.,6 The price I paid was quite acceptable given the product and market standards.,6 The price I paid was very reasonable for the smartphone I purchased.,6 I am very likely to buy again from this online shop based on my experience.,6 I am very likely to shop at this online shop in the future.,6 I am very likely to return to this online shop for future purchases.,7 I would very likely check other sites to compare prices before buying again.,7 I would very likely search for more information about prices of alternatives in the future.,7 I would very likely visit other retailers to find a lower price before deciding.,5 Buying a new smartphone is moderately important to me for daily use and communication.,6 Buying a new smartphone is quite interesting to me as I like technology.,6 Buying a new smartphone is fairly relevant to my needs and lifestyle.,"6 Buying a new smartphone is quite exciting for me, anticipating new features.",6 Buying a new smartphone is very appealing as it improves connectivity.,"5 Buying a new smartphone is moderately fascinating, as I enjoy tech but it is also routine.",6 Buying a new smartphone is valuable to me for both work and personal use.,"b) $100, as stated in the scenario for the purchase price.",7 The scenario presented is very clear and easy to understand.,6 The scenario seems quite realistic to me despite the price difference shown.
58,Same Price,"b) Female, as I mentioned before.",57,"e) Master’s degree, reflecting a high level of education as per my earlier explanation.","g) Unemployed, based on the earlier employment level explanation.","e) $75,000 to $99,999, which fits the moderate to high income level 69 from earlier.","c) 2–4 h, as a typical daily internet usage for someone who researches products online moderately.","c) 3–6 times, as moderate online shopping frequency fits my profile.","d) 101–200$, since I bought a $100 smartphone among other possible purchases.","a) Facebook e) LinkedIn, as I may use Facebook for social contacts and LinkedIn for professional networking.",5 Device used is somewhat sensitive information for personalized pricing because it reveals user habits but is not highly personal.,6 Geographical location is quite sensitive because it can reveal personal whereabouts and might affect pricing unfairly.,6 Past browsing behavior is very sensitive because it reveals interests and preferences that could be exploited for pricing.,5 Past shopping behavior is somewhat sensitive as it reflects purchasing habits but is expected in commerce contexts.,"7 Social media data is very sensitive because it includes personal opinions, connections, and activities that are private.",4 I am neutral to somewhat willing to provide device information since it is less sensitive than other data.,"3 I am reluctant to provide geographical location due to privacy concerns, though some situations might allow it.",3 I am not very willing to provide past browsing behavior because I consider it quite private.,5 I am somewhat willing to provide past shopping behavior since it is directly related to purchasing and less intrusive.,2 I am not willing to provide social media data because it is highly personal and sensitive.,"7 The price I paid was extremely fair, as $100 for the smartphone matches my expectations.","7 The price I paid was extremely acceptable, it fits well with the product value.","7 The price I paid was extremely reasonable, reflecting fair market value.",7 I am very likely to buy from this online shop again since I had a good experience.,7 I am very likely to shop at this online shop in the future based on my positive experience.,7 I am very likely to return to this online shop due to my satisfaction with the purchase.,6 I am very likely to visit other sites to compare prices before purchasing to ensure I get the best deal.,6 I am very likely to search for more information about prices of alternatives to make informed decisions.,6 I am very likely to visit other retailers to find a lower price before deciding to purchase.,6 Buying a new smartphone is important to me because it is a key device for communication and daily use.,5 Buying a new smartphone is interesting because I enjoy new technology and features.,6 Buying a new smartphone is relevant as it impacts my connectivity and lifestyle.,5 Buying a new smartphone is exciting because it brings new features and capabilities.,6 Buying a new smartphone is appealing because it upgrades my tech and user experience.,4 Buying a new smartphone is somewhat fascinating but also routine for me.,6 Buying a new smartphone is valuable as it enhances my daily communication and productivity.,"b) $100, as stated in the scenario.",7 I strongly agree that the scenario presented is easy to understand.,7 I strongly agree that the scenario seems realistic regardless of prices.
59,Disadvantaged Customer,a) Male because I identified as male in the earlier explanation.,42,d) Bachelor’s degree because I stated I have a bachelor’s education.,b) Employed part-time as I mentioned I am deployed part-time.,"d) $50,000 to $74,999 because I indicated middle income in my earlier explanation.",c) 2–4 h because I use the internet regularly but not excessively every day.,c) 3–6 times because I shop online occasionally but not very frequently.,d) 101–200$ because I have made several online purchases around that price range in the past year.,"a b e) Facebook, Instagram, and LinkedIn because I use a mix of these platforms for personal and professional connections.",5 Device used is fairly sensitive information for personalized price discrimination because it can reveal usage patterns and preferences.,6 Geographical location is quite sensitive because it can impact pricing heavily and reveal private information.,7 Past browsing behavior is very sensitive because it directly reflects my interests and shopping habits.,7 Past shopping behavior is very sensitive as it reveals detailed information about my purchasing preferences and habits.,6 Social media data is quite sensitive because it contains personal and social information that could be exploited.,3 I am somewhat hesitant to provide device used information due to privacy concerns.,2 I am reluctant to share my geographical location because it feels quite invasive.,1 I am not willing to provide past browsing behavior as it is very personal and private information.,2 I am mostly unwilling to share past shopping behavior because it reveals detailed consumer patterns.,3 I am somewhat unwilling to provide social media data due to privacy and security concerns.,2 The price I paid feels unfair because my friend paid $20 less for the same product at the same time.,2 The price I paid feels unacceptable given that my friend received a significantly lower price.,2 The price I paid seems unreasonable compared to the lower price my friend got.,3 I would be somewhat unlikely to buy again due to the price inconsistency experience.,3 I am somewhat unlikely to shop there again soon because of the unfair pricing experience.,3 I am somewhat unlikely to return as I feel disappointed by the price difference issue.,7 I am very likely to compare prices on other sites in the future to avoid such discrepancies.,7 I am very likely to research prices of alternatives to make better purchasing decisions.,7 I am very likely to look for better deals at other retailers to avoid overpaying.,6 Buying a new smartphone is important to me because it's an essential tool for daily communication and work.,5 I find buying a new smartphone interesting because I like exploring new technology and features.,6 Buying a new smartphone is relevant to me as it directly affects my connectivity and productivity.,5 Buying a new smartphone is exciting because I look forward to using the latest features.,6 Buying a new smartphone is appealing since it offers new technology and improvements.,4 Buying a new smartphone is somewhat fascinating as it involves interesting tech but it's also a regular purchase.,6 Buying a new smartphone is valuable to me because it enhances my daily communication and productivity.,b) $100 because that was the price I paid for the black smartphone in the scenario.,7 I strongly agree that the scenario presented is easy to understand.,6 I agree the scenario seems realistic because price variations can happen online.
6,Same Price,a)Male because that aligns with the number assigned for gender in the previous question.,"42 I am 42 years old, as indicated by the number chosen earlier.","d)Bachelor’s degree matches my education level based on the number 68, indicating a reasonably high level of education but below the highest tier.","b)Employed part-time fits with the employment score of 53, suggesting moderate employment, likely not full-time.","b)$20,000 to $34,999 corresponds with the income score of 29, indicating a lower-range household income.","c)2–4 h I use the internet a moderate amount daily, typically a few hours but not excessively.","c)3–6 times I shop online occasionally, about a few times a year but not very frequently.","d)101–200$ I have spent a moderate amount online, given my limited but consistent frequency of purchases.","a b e I regularly use Facebook, Instagram, and LinkedIn for social and professional connections.",5 The device I use feels moderately sensitive to share because it can reveal my purchasing habits and preferences.,"6 Geographical location seems quite sensitive as it can reveal where I live, which feels personal and private.","5 Past browsing behavior is moderately sensitive because it reveals what I am interested in, which I prefer to keep somewhat private.",4 Past shopping behavior seems less sensitive than browsing data since I expect some level of tracking when buying products.,"6 Social media data feels very sensitive because it can reveal a lot about my personal life, interests, and connections.","4 I am somewhat willing to provide device information as it's commonly collected, but I still have some reservations.",3 I am hesitant to provide my geographical location because it feels quite personal and I worry about privacy.,3 I am reluctant to provide past browsing behavior because it's quite personal and could be used beyond what I expect.,5 I am relatively willing to provide past shopping behavior because it directly relates to shopping and seems less intrusive.,2 I am generally unwilling to share social media data because it is very personal and revealing about my life.,"7 The price I paid, $100 for the smartphone, felt extremely fair since it matched my friend's price and was reasonable.",7 The price I paid was extremely acceptable because it was the same as my friend's and within a reasonable range for a smartphone.,7 The price I paid was extremely reasonable as it matched the market price and my friend's cost exactly.,6 I am very likely to buy from this online shop again because of the fair pricing and my positive experience.,6 I am very likely to shop at this online shop in the future due to trusted pricing and good past experiences.,6 I am very likely to return to this online shop because it offers fair prices and reliable service.,7 I am very likely to visit other sites to compare prices before making a future purchase decision to ensure I get the best deal.,7 I am very likely to search for more information about alternative prices in the future to make an informed decision.,7 I am very likely to visit other retailers for a lower price before making a purchase in the future to ensure the best value.,6 Buying a new smartphone is important to me because it is a key tool for communication and daily tasks.,"5 Buying a new smartphone is interesting to me because I like exploring new technology, but it's also a routine necessity.",6 Buying a new smartphone is relevant to me as it impacts my daily connectivity and productivity.,5 Buying a new smartphone is fairly exciting as I anticipate the new features and improvements.,5 Buying a new smartphone is appealing to me because it offers useful upgrades and better performance.,4 Buying a new smartphone is somewhat mundane but has moments of fascination when exploring new technology.,6 Buying a new smartphone is valuable to me because it enhances communication and productivity.,"b)$100 is the price I paid for my new smartphone, as stated in the scenario.",7 I strongly agree that the scenario presented is easy to understand because it was clear and straightforward.,6 I agree the scenario seems realistic as online shopping for the same item on the same day is plausible.
60,Favored Customer,"a) Male, as I identified earlier.",42,"d) Bachelor’s degree, matching my moderate education level.","a) Employed full-time, aligned with the high employment score.","f) $100,000 or more, consistent with the relatively high household income.","c) 2–4 h, I usually browse or work online a few hours daily.","c) 3–6 times, I shop online occasionally throughout the year.","e) 201–500$, as I have purchased various items including this smartphone.","a) Facebook b) Instagram e) LinkedIn, I use these platforms regularly for social and professional connections.",5 I consider the device used to be fairly sensitive because it reveals my technology preferences.,4 Geographical location is somewhat sensitive as it gives away where I live but is less personal than other data.,6 Past browsing behavior is quite sensitive because it reveals my interests and habits.,6 Past shopping behavior is quite sensitive since it reflects what I buy and my spending habits.,6 Social media data is very sensitive because it contains a lot of personal information about me.,"4 I am moderately willing to provide device information, as it seems relatively harmless.",3 I am somewhat unwilling to provide my geographical location due to privacy concerns.,2 I am not very willing to share my past browsing behavior because it's personal and sensitive.,3 I am hesitant to provide past shopping behavior but might consider if it benefits me.,2 I am reluctant to share social media data due to its highly personal nature.,6 The price I paid was quite fair given the online shop and the model I chose.,6 The price I paid was mostly acceptable for the product and the deal I got.,6 The price I paid was reasonable considering the smartphone's features and market price.,5 I am quite likely to buy from this online shop again despite the price difference.,5 I am somewhat likely to shop at this online shop in the future as I have had good experiences before.,5 I am fairly likely to return to this online shop due to familiarity and past satisfaction.,7 I am very likely to compare prices on other sites before buying in the future.,7 I am very likely to research alternative prices before making future purchases.,6 I am quite likely to check other retailers for better prices before buying.,6 Buying a new smartphone is important to me as it's a key device in daily life.,5 Buying a new smartphone is fairly interesting as I enjoy exploring new tech features.,6 Buying a new smartphone is relevant because it affects my communication and productivity.,5 Buying a new smartphone is somewhat exciting as it involves getting a new gadget.,6 Buying a new smartphone is appealing because I like having updated technology.,4 Buying a new smartphone is moderately fascinating since I am interested but it’s also a common task.,6 Buying a new smartphone is valuable as it enhances my daily communication and access to information.,"b) $100, as mentioned in the scenario I was given.",7 The scenario was clear and straightforward to understand.,6 The scenario seems realistic as price differences can occur between buyers.
61,Disadvantaged Customer,a) Male because I associated the first number with male gender.,45,"e) Master’s degree because the third number 78 suggests a higher education level, which fits with having a Master's degree.",c) Self-employed because the fourth number 23 indicates low employment stability which best fits self-employment.,"d) $50,000 to $74,999 because the last number 59 indicates a moderate income level falling within this range.","c) 2–4 h because I typically use the internet moderately each day, enough for work, communication, and leisure.",c) 3–6 times because I shop online occasionally but not very frequently.,"e) 201–500$ because I buy products online occasionally, spending a moderate amount cumulatively over the year.","a b e) Facebook Instagram LinkedIn because I like to stay connected with friends, see visual content, and maintain professional contacts.",5 Device used feels fairly sensitive because it can reveal personal preferences and usage habits.,6 Geographical location is quite sensitive because it relates to privacy and could impact pricing unfairly based on where I live.,5 Past browsing behavior is fairly sensitive as it reveals my interests and habits that companies might use to change prices.,4 Past shopping behavior is somewhat sensitive because it shows my buying patterns but is less personal than some other data types.,"6 Social media data is very sensitive because it contains personal opinions, connections, and private details that shouldn't be used for pricing.",3 I am somewhat unwilling to provide device information because I value privacy and worry about being unfairly targeted.,2 I am mostly unwilling to provide geographical location due to privacy concerns and potential misuse.,3 I am somewhat unwilling to share past browsing behavior as it feels personal and might be used to manipulate prices.,"4 I am moderately willing to provide past shopping behavior because it is directly related to purchases and could be useful, though I still have some reservations.",2 I am mostly unwilling to provide social media data as it contains personal and sensitive information that I prefer to keep private.,2 The price I paid was quite unfair because my friend paid significantly less for the same product at the same online shop.,2 The price I paid was mostly unacceptable because paying $20 more than my friend for the same phone feels unfair.,2 The price I paid was mostly unreasonable given that my friend bought the same phone for $80 while I paid $100.,3 I am somewhat unlikely to buy from this online shop again because the significant price difference makes me distrustful.,3 I am somewhat unlikely to shop here again soon because the unfair price difference makes me hesitant.,3 I am somewhat unlikely to return to this online shop given the experience of paying more than my friend for the same item.,7 I am very likely to check prices on other sites before buying to avoid paying more than necessary.,7 I am very likely to search for price alternatives to make sure I get the best deal possible.,7 I am very likely to visit other retailers to find a lower price and avoid overpaying.,6 Buying a new smartphone is important to me because it is a key device for communication and daily tasks.,5 Buying a new smartphone is quite interesting because I enjoy exploring new technology features.,6 Buying a new smartphone is relevant to me as it impacts my connectivity and lifestyle.,5 Buying a new smartphone is fairly exciting because I look forward to using new functionalities.,5 Buying a new smartphone is appealing because it enhances my daily tech experience.,"4 Buying a new smartphone is somewhat mundane because while I appreciate the technology, it's a routine purchase.",6 Buying a new smartphone is valuable because it is an important tool for communication and productivity.,b) $100 because that is the price I paid for my new black smartphone in the online shop.,7 The scenario presented is very easy to understand and clear.,6 The scenario seems quite realistic because price discrepancies online do happen sometimes.
